Iter  | Wout Imp | Green It | Nb Yello | Nb Red I | LB         | Lagr Cost | Real Cost | Primal Co | UB     | Step   | Lambda   | Alpha    | Feasibility | Time      | 
795   | 0        | 1        | 0        | 0        | 631.978581 | 631.97858 | 592.00000 | 620.32262 | 834.00 | 0.0610 | 2.000000 | 0.003125 | NO          | 1.792987  | 
796   | 1        | 0        | 0        | 1        | 631.978581 | 631.90962 | 709.00000 | 621.05922 | 834.00 | 0.0610 | 2.000000 | 0.003125 | NO          | 1.794508  | 
797   | 2        | 0        | 0        | 2        | 631.978581 | 631.94396 | 592.00000 | 620.91260 | 834.00 | 0.0610 | 2.000000 | 0.003125 | NO          | 1.796121  | 
798   | 0        | 1        | 0        | 0        | 632.016363 | 632.01636 | 618.00000 | 620.90373 | 834.00 | 0.0610 | 2.000000 | 0.003125 | NO          | 1.797645  | 
799   | 1        | 0        | 0        | 1        | 632.016363 | 632.00992 | 604.00000 | 620.82181 | 834.00 | 0.0609 | 2.000000 | 0.003125 | NO          | 1.799246  | 
800   | 0        | 1        | 0        | 0        | 632.022240 | 632.02224 | 669.00000 | 620.94183 | 834.00 | 0.0609 | 2.000000 | 0.001563 | NO          | 1.800708  | 
801   | 1        | 0        | 0        | 1        | 632.022240 | 631.99613 | 679.00000 | 621.14307 | 834.00 | 0.0609 | 2.000000 | 0.001563 | NO          | 1.802154  | 
802   | 2        | 0        | 0        | 2        | 632.022240 | 632.01959 | 684.00000 | 621.34129 | 834.00 | 0.0609 | 2.000000 | 0.001563 | NO          | 1.803613  | 
803   | 0        | 1        | 0        | 0        | 632.041848 | 632.04184 | 555.00000 | 621.19188 | 834.00 | 0.0609 | 2.000000 | 0.001563 | NO          | 1.805028  | 
804   | 1        | 0        | 0        | 1        | 632.041848 | 631.98233 | 648.00000 | 621.29427 | 834.00 | 0.0609 | 2.000000 | 0.001563 | NO          | 1.806510  | 
805   | 0        | 1        | 0        | 0        | 632.056144 | 632.05614 | 719.00000 | 621.49186 | 834.00 | 0.0609 | 2.000000 | 0.001563 | NO          | 1.808464  | 
806   | 0        | 1        | 0        | 0        | 632.072695 | 632.07269 | 717.00000 | 621.72111 | 834.00 | 0.0609 | 2.000000 | 0.001563 | NO          | 1.809990  | 
807   | 1        | 0        | 0        | 1        | 632.072695 | 632.03073 | 636.00000 | 621.76345 | 834.00 | 0.0609 | 2.000000 | 0.001563 | NO          | 1.811480  | 
808   | 2        | 0        | 0        | 2        | 632.072695 | 632.06171 | 569.00000 | 621.63192 | 834.00 | 0.0609 | 2.000000 | 0.001563 | NO          | 1.812933  | 
809   | 0        | 1        | 0        | 0        | 632.093635 | 632.09363 | 700.00000 | 621.84733 | 834.00 | 0.0609 | 2.000000 | 0.001563 | NO          | 1.814410  | 
810   | 1        | 0        | 0        | 1        | 632.093635 | 632.04877 | 630.00000 | 621.87785 | 834.00 | 0.0608 | 2.000000 | 0.001563 | NO          | 1.815838  | 
811   | 0        | 1        | 0        | 0        | 632.094265 | 632.09426 | 628.00000 | 621.89577 | 834.00 | 0.0608 | 2.000000 | 0.001563 | NO          | 1.817270  | 
812   | 1        | 0        | 0        | 1        | 632.094265 | 632.05500 | 726.00000 | 622.26068 | 834.00 | 0.0608 | 2.000000 | 0.001563 | NO          | 1.818693  | 
813   | 0        | 1        | 0        | 0        | 632.104868 | 632.10486 | 681.00000 | 622.41074 | 834.00 | 0.0608 | 2.000000 | 0.001563 | NO          | 1.820308  | 
814   | 1        | 0        | 0        | 1        | 632.104868 | 632.10341 | 682.00000 | 622.56209 | 834.00 | 0.0608 | 2.000000 | 0.001563 | NO          | 1.822037  | 
815   | 0        | 1        | 0        | 0        | 632.128585 | 632.12858 | 635.00000 | 622.58185 | 834.00 | 0.0608 | 2.000000 | 0.001563 | NO          | 1.823700  | 
816   | 1        | 0        | 0        | 1        | 632.128585 | 632.12360 | 591.00000 | 622.47069 | 834.00 | 0.0608 | 2.000000 | 0.001563 | NO          | 1.825272  | 
817   | 0        | 1        | 0        | 0        | 632.150695 | 632.15069 | 707.00000 | 622.57762 | 834.00 | 0.0608 | 2.000000 | 0.001563 | NO          | 1.826808  | 
818   | 1        | 0        | 0        | 1        | 632.150695 | 632.12871 | 738.00000 | 622.91897 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.828303  | 
819   | 0        | 1        | 0        | 0        | 632.183188 | 632.18318 | 690.00000 | 623.10434 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.829800  | 
820   | 1        | 0        | 0        | 1        | 632.183188 | 632.07686 | 588.00000 | 622.92046 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.831328  | 
821   | 2        | 0        | 0        | 2        | 632.183188 | 632.15921 | 629.00000 | 622.93783 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.832759  | 
822   | 3        | 0        | 0        | 3        | 632.183188 | 632.16987 | 680.00000 | 623.10926 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.834426  | 
823   | 4        | 0        | 0        | 4        | 632.183188 | 632.17688 | 667.00000 | 623.22535 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.836006  | 
824   | 0        | 1        | 0        | 0        | 632.199587 | 632.19958 | 712.00000 | 623.44228 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.837531  | 
825   | 1        | 0        | 0        | 1        | 632.199587 | 632.16079 | 622.00000 | 623.43703 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.839009  | 
826   | 2        | 0        | 0        | 2        | 632.199587 | 632.18710 | 683.00000 | 623.66065 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.840501  | 
827   | 3        | 0        | 0        | 3        | 632.199587 | 632.19666 | 594.00000 | 623.58935 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.841933  | 
828   | 0        | 1        | 0        | 0        | 632.205273 | 632.20527 | 722.00000 | 623.80701 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.843417  | 
829   | 1        | 0        | 0        | 1        | 632.205273 | 632.13688 | 728.00000 | 624.23322 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.844890  | 
830   | 2        | 0        | 0        | 2        | 632.205273 | 632.18303 | 650.00000 | 624.31884 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.846389  | 
831   | 0        | 1        | 0        | 0        | 632.218628 | 632.21862 | 668.00000 | 624.47959 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.848016  | 
832   | 1        | 0        | 0        | 1        | 632.218628 | 632.16460 | 657.00000 | 624.60344 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.849575  | 
833   | 2        | 0        | 0        | 2        | 632.218628 | 632.17987 | 558.00000 | 624.37424 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.851087  | 
834   | 3        | 0        | 0        | 3        | 632.218628 | 632.20432 | 719.00000 | 624.65633 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.852566  | 
835   | 0        | 1        | 0        | 0        | 632.224905 | 632.22490 | 734.00000 | 624.90082 | 834.00 | 0.0607 | 2.000000 | 0.001563 | NO          | 1.854048  | 
836   | 1        | 0        | 0        | 1        | 632.224905 | 632.20022 | 644.00000 | 624.95198 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.855520  | 
837   | 2        | 0        | 0        | 2        | 632.224905 | 632.22324 | 671.00000 | 625.11177 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.856947  | 
838   | 3        | 0        | 0        | 3        | 632.224905 | 632.22383 | 684.00000 | 625.23945 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.858361  | 
839   | 0        | 1        | 0        | 0        | 632.240767 | 632.24076 | 674.00000 | 625.39367 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.859818  | 
840   | 1        | 0        | 0        | 1        | 632.240767 | 632.20116 | 575.00000 | 625.22363 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.861392  | 
841   | 2        | 0        | 0        | 2        | 632.240767 | 632.20830 | 679.00000 | 625.44485 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.862907  | 
842   | 3        | 0        | 0        | 3        | 632.240767 | 632.24038 | 581.00000 | 625.34247 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.864420  | 
843   | 0        | 1        | 0        | 0        | 632.250386 | 632.25038 | 696.00000 | 625.60080 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.865901  | 
844   | 1        | 0        | 0        | 1        | 632.250386 | 632.21452 | 735.00000 | 626.02299 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.867391  | 
845   | 2        | 0        | 0        | 2        | 632.250386 | 632.22942 | 631.00000 | 626.03807 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.868836  | 
846   | 0        | 1        | 0        | 0        | 632.256821 | 632.25682 | 665.00000 | 626.14411 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.870273  | 
847   | 1        | 0        | 0        | 1        | 632.256821 | 632.22398 | 710.00000 | 626.40043 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.871702  | 
848   | 0        | 1        | 0        | 0        | 632.268903 | 632.26890 | 598.00000 | 626.32976 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.873209  | 
849   | 1        | 0        | 0        | 1        | 632.268903 | 632.21516 | 510.00000 | 625.88617 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.874986  | 
850   | 2        | 0        | 0        | 2        | 632.268903 | 632.25880 | 699.00000 | 626.11976 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.876582  | 
851   | 3        | 0        | 0        | 3        | 632.268903 | 632.26404 | 566.00000 | 625.97948 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.878075  | 
852   | 0        | 1        | 0        | 0        | 632.275155 | 632.27515 | 657.00000 | 626.10015 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.879541  | 
853   | 1        | 0        | 0        | 1        | 632.275155 | 632.23732 | 614.00000 | 626.05501 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.880975  | 
854   | 0        | 1        | 0        | 0        | 632.276796 | 632.27679 | 659.00000 | 626.12952 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.882402  | 
855   | 1        | 0        | 0        | 1        | 632.276796 | 632.23825 | 546.00000 | 625.85968 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.883823  | 
856   | 2        | 0        | 0        | 2        | 632.276796 | 632.26717 | 699.00000 | 626.06893 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.885305  | 
857   | 0        | 1        | 0        | 0        | 632.276848 | 632.27684 | 621.00000 | 626.05733 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.886855  | 
858   | 1        | 0        | 0        | 1        | 632.276848 | 632.22707 | 727.00000 | 626.46430 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.888406  | 
859   | 2        | 0        | 0        | 2        | 632.276848 | 632.22847 | 525.00000 | 626.08078 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.889902  | 
860   | 0        | 1        | 0        | 0        | 632.277024 | 632.27702 | 663.00000 | 626.18089 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.891316  | 
861   | 1        | 0        | 0        | 1        | 632.277024 | 632.24979 | 591.00000 | 626.08822 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.892726  | 
862   | 2        | 0        | 0        | 2        | 632.277024 | 632.26278 | 598.00000 | 626.01679 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.894106  | 
863   | 3        | 0        | 0        | 3        | 632.277024 | 632.25739 | 689.00000 | 626.20654 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.895464  | 
864   | 0        | 1        | 0        | 0        | 632.300627 | 632.30062 | 587.00000 | 626.10568 | 834.00 | 0.0606 | 2.000000 | 0.001563 | NO          | 1.896847  | 
